YEAR,MONTH,TRACT,TYPE,CONSUMPTION,CONNECTIONS
2013,3,100100,School or Church or Charity,681,14
2013,3,100100,Single Residence,2101,339
2013,3,100100,Triplex,47,6
2013,3,100200,Apartment,39,2
2013,3,100200,Business,2467,28
2013,3,100200,Duplex,788,80
2013,3,100200,Fourplex,196,5
2013,3,100200,Industry,321,8
2013,3,100200,Miscellaneous,1,3
2013,3,100200,Parks & Municipals,0,7
2013,3,100200,School or Church or Charity,0,2
2013,3,100200,Single Residence,2799,375
2013,3,100200,Triplex,57,4
2013,3,100306,Apartment,3405,16
2013,3,100306,Business,3065,66
2013,3,100306,Duplex,267,14
2013,3,100306,Fourplex,792,25
2013,3,100306,Hotel or Motel,980,4
2013,3,100306,Miscellaneous,0,4
2013,3,100306,Parks & Municipals,0,4
2013,3,100306,Restaurant,258,4
2013,3,100306,School or Church or Charity,75,2
2013,3,100306,Single Residence,4867,635
2013,3,100307,Apartment,1635,20
2013,3,100307,Duplex,60,5
2013,3,100307,Fourplex,60,2
2013,3,100307,Parks & Municipals,0,6
2013,3,100307,School or Church or Charity,184,10
2013,3,100307,Single Residence,7272,1054
2013,3,100308,Apartment,6924,44
2013,3,100308,Business,1409,21
2013,3,100308,Duplex,238,17
2013,3,100308,Fourplex,841,18
2013,3,100308,Miscellaneous,0,1
2013,3,100308,Parks & Municipals,70,14
2013,3,100308,Restaurant,127,2
2013,3,100308,School or Church or Charity,619,10
2013,3,100308,Single Residence,3131,388
2013,3,100500,Apartment,4093,16
2013,3,100500,Business,257,11
2013,3,100500,Duplex,473,38
2013,3,100500,Fourplex,431,16
2013,3,100500,Miscellaneous,7,3
2013,3,100500,Parks & Municipals,0,10
2013,3,100500,Restaurant,68,4
2013,3,100500,School or Church or Charity,102,3
2013,3,100500,Single Residence,6779,1341
2013,3,100600,Apartment,2741,19
2013,3,100600,Business,4749,75
2013,3,100600,Duplex,928,87
2013,3,100600,Fourplex,649,31
2013,3,100600,Hotel or Motel,380,1
2013,3,100600,Industry,1,1
2013,3,100600,Miscellaneous,332,18
2013,3,100600,Parks & Municipals,94,14
2013,3,100600,Restaurant,382,8
2013,3,100600,School or Church or Charity,567,18
2013,3,100600,Single Residence,7556,1302
2013,3,100600,Triplex,169,11
2013,3,100700,Apartment,2692,47
2013,3,100700,Business,1361,44
2013,3,100700,Duplex,1023,107
2013,3,100700,Fourplex,867,41
2013,3,100700,Industry,15,1
2013,3,100700,Miscellaneous,4,6
2013,3,100700,Parks & Municipals,17,23
2013,3,100700,Restaurant,12,1
2013,3,100700,School or Church or Charity,76,8
2013,3,100700,Single Residence,2016,429
2013,3,100700,Triplex,653,25
2013,3,100800,Apartment,5551,50
2013,3,100800,Business,4882,35
2013,3,100800,Duplex,494,42
2013,3,100800,Fourplex,218,19
2013,3,100800,Hotel or Motel,793,6
2013,3,100800,Miscellaneous,14,12
2013,3,100800,Parks & Municipals,1,10
2013,3,100800,Restaurant,174,2
2013,3,100800,School or Church or Charity,3614,27
2013,3,100800,Single Residence,572,91
2013,3,100800,Triplex,197,16
2013,3,101000,Apartment,232,11
2013,3,101000,Business,462,12
2013,3,101000,Duplex,1704,171
2013,3,101000,Fourplex,189,14
2013,3,101000,Hospital,1040,3
2013,3,101000,Miscellaneous,1082,4
2013,3,101000,Parks & Municipals,0,4
2013,3,101000,School or Church or Charity,1391,6
2013,3,101000,Single Residence,5889,972
2013,3,101000,Triplex,193,15
2013,3,101101,Apartment,2128,54
2013,3,101101,Business,889,47
2013,3,101101,Duplex,310,54
2013,3,101101,Fourplex,723,43
2013,3,101101,Miscellaneous,31,11
2013,3,101101,Parks & Municipals,0,1
2013,3,101101,Restaurant,10,2
2013,3,101101,School or Church or Charity,94,3
2013,3,101101,Single Residence,1530,288
2013,3,101101,Triplex,184,17
2013,3,101102,Apartment,8883,76
2013,3,101102,Business,74,11
2013,3,101102,Duplex,329,53
2013,3,101102,Fourplex,722,43
2013,3,101102,Hotel or Motel,5,1
2013,3,101102,Miscellaneous,0,7
2013,3,101102,Parks & Municipals,0,8
2013,3,101102,School or Church or Charity,134,8
2013,3,101102,Single Residence,1300,183
2013,3,101102,Triplex,405,24
2013,3,101200,Apartment,3690,84
2013,3,101200,Business,695,35
2013,3,101200,Duplex,684,99
2013,3,101200,Fourplex,1018,69
2013,3,101200,Hotel or Motel,1,1
2013,3,101200,Miscellaneous,0,5
2013,3,101200,Parks & Municipals,21,28
2013,3,101200,School or Church or Charity,155,2
2013,3,101200,Single Residence,4863,862
2013,3,101200,Triplex,282,27
2013,3,101400,Apartment,11972,14
2013,3,101400,Business,26632,118
2013,3,101400,Hospital,10684,27
2013,3,101400,Miscellaneous,5430,31
2013,3,101400,Parks & Municipals,23,14
2013,3,101400,School or Church or Charity,32453,32
2013,3,101400,Single Residence,224,33
2013,3,101500,Apartment,3228,70
2013,3,101500,Business,1226,38
2013,3,101500,Duplex,891,86
2013,3,101500,Fourplex,950,49
2013,3,101500,Hospital,2373,9
2013,3,101500,Miscellaneous,5,6
2013,3,101500,Parks & Municipals,30,17
2013,3,101500,Restaurant,518,8
2013,3,101500,School or Church or Charity,142,5
2013,3,101500,Single Residence,2356,350
2013,3,101500,Triplex,564,44
2013,3,101600,Apartment,3339,35
2013,3,101600,Business,190,20
2013,3,101600,Duplex,852,82
2013,3,101600,Fourplex,475,27
2013,3,101600,Miscellaneous,0,10
2013,3,101600,Parks & Municipals,26,7
2013,3,101600,School or Church or Charity,1350,27
2013,3,101600,Single Residence,4412,615
2013,3,101600,Triplex,491,37
2013,3,101700,Apartment,6136,94
2013,3,101700,Business,1951,70
2013,3,101700,Duplex,642,71
2013,3,101700,Fourplex,889,36
2013,3,101700,Miscellaneous,0,1
2013,3,101700,Parks & Municipals,4,9
2013,3,101700,Restaurant,31,1
2013,3,101700,School or Church or Charity,121,7
2013,3,101700,Single Residence,1422,252
2013,3,101700,Triplex,34,13
2013,3,101800,Apartment,2953,48
2013,3,101800,Business,1384,54
2013,3,101800,Duplex,923,100
2013,3,101800,Fourplex,903,48
2013,3,101800,Hotel or Motel,231,1
2013,3,101800,Industry,205,2
2013,3,101800,Miscellaneous,0,6
2013,3,101800,Parks & Municipals,0,9
2013,3,101800,Restaurant,868,11
2013,3,101800,School or Church or Charity,662,11
2013,3,101800,Single Residence,2549,490
2013,3,101800,Triplex,114,16
2013,3,101900,Apartment,4888,71
2013,3,101900,Business,3594,130
2013,3,101900,Duplex,75,13
2013,3,101900,Fourplex,212,14
2013,3,101900,Hotel or Motel,49,2
2013,3,101900,Miscellaneous,0,7
2013,3,101900,Parks & Municipals,22,12
2013,3,101900,Restaurant,755,14
2013,3,101900,School or Church or Charity,584,11
2013,3,101900,Single Residence,334,55
2013,3,101900,Triplex,24,3
2013,3,102000,Apartment,2274,52
2013,3,102000,Business,4050,88
2013,3,102000,Duplex,786,100
2013,3,102000,Fourplex,199,18
2013,3,102000,Hotel or Motel,0,1
2013,3,102000,Miscellaneous,0,1
2013,3,102000,Parks & Municipals,0,12
2013,3,102000,Restaurant,31,2
2013,3,102000,School or Church or Charity,76,7
2013,3,102000,Single Residence,3148,425
2013,3,102000,Triplex,403,20
2013,3,102100,Apartment,4695,44
2013,3,102100,Business,3198,113
2013,3,102100,Fourplex,30,4
2013,3,102100,Miscellaneous,0,4
2013,3,102100,Parks & Municipals,671,8
2013,3,102100,Restaurant,215,4
2013,3,102100,School or Church or Charity,47,7
2013,3,102100,Single Residence,16,4
2013,3,102300,Apartment,4177,24
2013,3,102300,Business,3887,123
2013,3,102300,Duplex,437,44
2013,3,102300,Fourplex,217,10
2013,3,102300,Industry,0,1
2013,3,102300,Miscellaneous,303,5
2013,3,102300,Parks & Municipals,250,21
2013,3,102300,Restaurant,186,4
2013,3,102300,School or Church or Charity,574,8
2013,3,102300,Single Residence,1413,217
2013,3,102300,Triplex,18,3
2013,3,102500,Apartment,6710,43
2013,3,102500,Business,14563,236
2013,3,102500,Duplex,23,3
2013,3,102500,Fourplex,4,1
2013,3,102500,Hotel or Motel,4007,18
2013,3,102500,Industry,345,15
2013,3,102500,Miscellaneous,145,13
2013,3,102500,Parks & Municipals,5,26
2013,3,102500,Restaurant,1010,8
2013,3,102500,School or Church or Charity,290,10
2013,3,102500,Single Residence,95,12
2013,3,102500,Triplex,21,2
2013,3,102600,Apartment,424,11
2013,3,102600,Business,7272,164
2013,3,102600,Duplex,745,56
2013,3,102600,Fourplex,439,17
2013,3,102600,Hotel or Motel,351,1
2013,3,102600,Industry,14,5
2013,3,102600,Miscellaneous,0,4
2013,3,102600,Parks & Municipals,38,39
2013,3,102600,Restaurant,248,7
2013,3,102600,School or Church or Charity,517,24
2013,3,102600,Single Residence,6116,1026
2013,3,102600,Triplex,192,11
2013,3,102701,Apartment,1630,5
2013,3,102701,Business,1118,19
2013,3,102701,Duplex,769,86
2013,3,102701,Fourplex,152,6
2013,3,102701,Parks & Municipals,0,5
2013,3,102701,Restaurant,11,1
2013,3,102701,School or Church or Charity,52,5
2013,3,102701,Single Residence,6152,954
2013,3,102701,Triplex,147,6
2013,3,102702,Apartment,2450,21
2013,3,102702,Business,1907,40
2013,3,102702,Duplex,292,27
2013,3,102702,Fourplex,1234,39
2013,3,102702,Hotel or Motel,808,3
2013,3,102702,Industry,8196,17
2013,3,102702,Miscellaneous,0,3
2013,3,102702,Parks & Municipals,0,6
2013,3,102702,Restaurant,107,2
2013,3,102702,School or Church or Charity,104,5
2013,3,102702,Single Residence,3422,461
2013,3,102702,Triplex,40,3
2013,3,102801,Apartment,34,4
2013,3,102801,Business,2187,74
2013,3,102801,Duplex,1240,92
2013,3,102801,Fourplex,68,2
2013,3,102801,Industry,56,5
2013,3,102801,Miscellaneous,0,2
2013,3,102801,Parks & Municipals,4,19
2013,3,102801,Restaurant,14,1
2013,3,102801,School or Church or Charity,127,6
2013,3,102801,Single Residence,10003,1541
2013,3,102801,Triplex,54,1
2013,3,102802,Apartment,2751,12
2013,3,102802,Business,7721,281
2013,3,102802,Duplex,692,51
2013,3,102802,Fourplex,0,1
2013,3,102802,Hotel or Motel,216,4
2013,3,102802,Industry,5,1
2013,3,102802,Miscellaneous,0,12
2013,3,102802,Parks & Municipals,149,18
2013,3,102802,Restaurant,90,6
2013,3,102802,School or Church or Charity,267,15
2013,3,102802,Single Residence,5979,800
2013,3,102802,Triplex,23,1
2013,3,102900,Apartment,5650,41
2013,3,102900,Business,14301,664
2013,3,102900,Duplex,1239,57
2013,3,102900,Fourplex,523,18
2013,3,102900,Hotel or Motel,1573,7
2013,3,102900,Industry,436,8
2013,3,102900,Miscellaneous,64,16
2013,3,102900,Parks & Municipals,325,16
2013,3,102900,Restaurant,897,18
2013,3,102900,School or Church or Charity,156,10
2013,3,102900,Single Residence,4519,679
2013,3,102900,Triplex,106,9
2013,3,103000,Apartment,364,11
2013,3,103000,Business,843,55
2013,3,103000,Duplex,723,84
2013,3,103000,Fourplex,390,31
2013,3,103000,Hotel or Motel,94,3
2013,3,103000,Miscellaneous,0,5
2013,3,103000,Parks & Municipals,715,24
2013,3,103000,Restaurant,299,4
2013,3,103000,School or Church or Charity,100,5
2013,3,103000,Single Residence,4081,842
2013,3,103000,Triplex,207,17
2013,3,103100,Apartment,871,14
2013,3,103100,Business,601,29
2013,3,103100,Duplex,831,120
2013,3,103100,Fourplex,1108,54
2013,3,103100,Miscellaneous,0,3
2013,3,103100,Parks & Municipals,0,8
2013,3,103100,Restaurant,329,6
2013,3,103100,School or Church or Charity,552,22
2013,3,103100,Single Residence,6134,1124
2013,3,103100,Triplex,263,19
2013,3,103200,Apartment,1739,21
2013,3,103200,Business,2723,42
2013,3,103200,Duplex,726,88
2013,3,103200,Fourplex,1164,55
2013,3,103200,Hotel or Motel,364,3
2013,3,103200,Miscellaneous,0,2
2013,3,103200,Parks & Municipals,0,8
2013,3,103200,Restaurant,-2,1
2013,3,103200,School or Church or Charity,-53,5
2013,3,103200,Single Residence,7840,1292
2013,3,103200,Triplex,167,17
2013,3,103300,Apartment,2737,49
2013,3,103300,Business,2152,104
2013,3,103300,Duplex,1264,120
2013,3,103300,Fourplex,1156,47
2013,3,103300,Hospital,0,2
2013,3,103300,Miscellaneous,-96,5
2013,3,103300,Parks & Municipals,0,4
2013,3,103300,Restaurant,382,5
2013,3,103300,School or Church or Charity,1069,27
2013,3,103300,Single Residence,5248,874
2013,3,103300,Triplex,289,27
2013,3,103400,Apartment,334,11
2013,3,103400,Business,726,55
2013,3,103400,Duplex,1828,178
2013,3,103400,Fourplex,763,45
2013,3,103400,Industry,98,1
2013,3,103400,Miscellaneous,0,1
2013,3,103400,Parks & Municipals,0,3
2013,3,103400,Restaurant,117,2
2013,3,103400,School or Church or Charity,109,3
2013,3,103400,Single Residence,6100,1220
2013,3,103400,Triplex,126,20
2013,3,103500,Apartment,68,3
2013,3,103500,Business,628,30
2013,3,103500,Duplex,1690,192
2013,3,103500,Fourplex,832,58
2013,3,103500,Parks & Municipals,0,3
2013,3,103500,Restaurant,7,1
2013,3,103500,School or Church or Charity,1,4
2013,3,103500,Single Residence,7020,1166
2013,3,103500,Triplex,281,29
2013,3,103600,Apartment,78,2
2013,3,103600,Business,72,2
2013,3,103600,Duplex,656,78
2013,3,103600,Miscellaneous,0,4
2013,3,103600,Parks & Municipals,0,5
2013,3,103600,Restaurant,48,1
2013,3,103600,School or Church or Charity,142,4
2013,3,103600,Single Residence,4838,912
2013,3,103600,Triplex,17,2
2013,3,103700,Business,128,13
2013,3,103700,Duplex,676,93
2013,3,103700,Parks & Municipals,0,3
2013,3,103700,Restaurant,137,3
2013,3,103700,School or Church or Charity,19,2
2013,3,103700,Single Residence,5075,950
2013,3,103700,Triplex,6,1
2013,3,103800,Apartment,754,4
2013,3,103800,Business,110,19
2013,3,103800,Duplex,1406,132
2013,3,103800,Fourplex,13,3
2013,3,103800,Miscellaneous,-26,1
2013,3,103800,Parks & Municipals,0,1
2013,3,103800,Restaurant,169,2
2013,3,103800,School or Church or Charity,-141,3
2013,3,103800,Single Residence,5033,694
2013,3,103800,Triplex,1,2
2013,3,103900,Apartment,748,10
2013,3,103900,Business,422,19
2013,3,103900,Duplex,729,78
2013,3,103900,Fourplex,16,2
2013,3,103900,Miscellaneous,0,2
2013,3,103900,Parks & Municipals,0,2
2013,3,103900,Restaurant,108,2
2013,3,103900,School or Church or Charity,49,11
2013,3,103900,Single Residence,5578,1217
2013,3,104000,Business,1004,36
2013,3,104000,Duplex,869,77
2013,3,104000,Parks & Municipals,0,1
2013,3,104000,School or Church or Charity,59,8
2013,3,104000,Single Residence,6479,1102
2013,3,104000,Triplex,3,1
2013,3,104100,Apartment,1059,7
2013,3,104100,Business,101,5
2013,3,104100,Duplex,724,67
2013,3,104100,Miscellaneous,1,3
2013,3,104100,Parks & Municipals,0,6
2013,3,104100,School or Church or Charity,144,8
2013,3,104100,Single Residence,5184,867
2013,3,104100,Triplex,6,1
2013,3,104200,Apartment,2397,20
2013,3,104200,Business,2558,26
2013,3,104200,Duplex,2280,110
2013,3,104200,Fourplex,104,2
2013,3,104200,Hotel or Motel,378,3
2013,3,104200,Miscellaneous,1808,10
2013,3,104200,Parks & Municipals,8,23
2013,3,104200,Restaurant,34,1
2013,3,104200,School or Church or Charity,77,10
2013,3,104200,Single Residence,14432,1986
2013,3,104200,Triplex,38,3
2013,3,104300,Apartment,2059,11
2013,3,104300,Business,775,31
2013,3,104300,Duplex,820,79
2013,3,104300,Fourplex,-4,1
2013,3,104300,Miscellaneous,52,3
2013,3,104300,Restaurant,89,1
2013,3,104300,School or Church or Charity,261,15
2013,3,104300,Single Residence,3742,627
2013,3,104400,Business,215,11
2013,3,104400,Duplex,359,33
2013,3,104400,Miscellaneous,340,5
2013,3,104400,Parks & Municipals,13,9
2013,3,104400,Single Residence,4253,640
2013,3,104700,Apartment,2022,21
2013,3,104700,Business,448,30
2013,3,104700,Duplex,1200,164
2013,3,104700,Fourplex,93,6
2013,3,104700,Miscellaneous,7,5
2013,3,104700,Parks & Municipals,6,11
2013,3,104700,Restaurant,12,1
2013,3,104700,School or Church or Charity,46,4
2013,3,104700,Single Residence,7107,1387
2013,3,104700,Triplex,48,5
2013,3,104800,Apartment,1206,13
2013,3,104800,Business,524,30
2013,3,104800,Duplex,1734,177
2013,3,104800,Fourplex,32,2
2013,3,104800,Miscellaneous,5,5
2013,3,104800,Parks & Municipals,0,1
2013,3,104800,Restaurant,58,1
2013,3,104800,School or Church or Charity,249,11
2013,3,104800,Single Residence,7715,1453
2013,3,104800,Triplex,53,3
2013,3,104900,Apartment,150,9
2013,3,104900,Business,707,39
2013,3,104900,Duplex,955,70
2013,3,104900,Fourplex,1830,77
2013,3,104900,Industry,24,1
2013,3,104900,Miscellaneous,0,7
2013,3,104900,Parks & Municipals,0,4
2013,3,104900,Restaurant,209,2
2013,3,104900,School or Church or Charity,79,3
2013,3,104900,Single Residence,4708,742
2013,3,104900,Triplex,138,10
2013,3,110103,Miscellaneous,0,1
2013,3,110103,Single Residence,35,5
2013,3,110200,Miscellaneous,0,2
2013,3,110200,School or Church or Charity,20,2
2013,3,110300,Business,-7,4
2013,3,110300,Duplex,89,10
2013,3,110300,Single Residence,292,65
2013,3,111400,Business,0,1
2013,3,111400,Duplex,16,2
2013,3,111400,Fourplex,449,1
2013,3,111400,Single Residence,153,16
2013,3,111400,Triplex,52,2
2013,3,111802,Apartment,768,13
2013,3,111802,Business,954,21
2013,3,111802,Duplex,295,18
2013,3,111802,Single Residence,521,56
2013,3,111802,Triplex,18,3
2013,3,113906,Business,6434,78
2013,3,113906,Industry,0,4
2013,3,113906,Miscellaneous,178,7
2013,3,113906,Parks & Municipals,27,4
2013,3,114000,Apartment,2014,31
2013,3,114000,Business,28383,636
2013,3,114000,Duplex,194,19
2013,3,114000,Fourplex,84,3
2013,3,114000,Hotel or Motel,25387,57
2013,3,114000,Industry,397,19
2013,3,114000,Miscellaneous,27,9
2013,3,114000,Parks & Municipals,145,66
2013,3,114000,Restaurant,1900,22
2013,3,114000,School or Church or Charity,41,3
2013,3,114000,Single Residence,533,106
2013,3,114000,Triplex,86,3
2013,3,114100,Apartment,371,12
2013,3,114100,Business,5106,121
2013,3,114100,Duplex,1161,81
2013,3,114100,Fourplex,333,22
2013,3,114100,Hotel or Motel,351,8
2013,3,114100,Miscellaneous,68,14
2013,3,114100,Parks & Municipals,14,15
2013,3,114100,Restaurant,1802,15
2013,3,114100,School or Church or Charity,485,13
2013,3,114100,Single Residence,3823,703
2013,3,114100,Triplex,33,2
2013,3,114500,Business,66734,1204
2013,3,114500,Industry,17776,54
2013,3,114500,Miscellaneous,164,24
2013,3,114500,Parks & Municipals,1263,25
2013,3,114500,School or Church or Charity,673,8
2013,3,114500,Single Residence,85,7
2013,3,114700,Business,2337,54
2013,3,114700,Duplex,89,7
2013,3,114700,Fourplex,80,3
2013,3,114700,Hotel or Motel,131,1
2013,3,114700,Industry,10994,8
2013,3,114700,Miscellaneous,4,5
2013,3,114700,Parks & Municipals,1162,24
2013,3,114700,Restaurant,30,1
2013,3,114700,School or Church or Charity,204,14
2013,3,114700,Single Residence,8100,1432
2013,3,114700,Triplex,49,2
2013,3,114800,Apartment,586,8
2013,3,114800,Business,22,5
2013,3,114800,Duplex,217,18
2013,3,114800,Fourplex,22,1
2013,3,114800,Hospital,403,2
2013,3,114800,Miscellaneous,32,16
2013,3,114800,Parks & Municipals,0,14
2013,3,114800,School or Church or Charity,15,2
2013,3,114800,Single Residence,8375,1270
2013,3,114800,Triplex,0,1
2013,3,980000,Business,26773,379
2013,3,980000,Hotel or Motel,7064,56
2013,3,980000,Industry,120,12
2013,3,980000,Miscellaneous,267,52
2013,3,980000,Parks & Municipals,79,15
2013,4,100100,Apartment,711,14
2013,4,100100,Business,5082,198
2013,4,100100,Duplex,606,58
2013,4,100100,Fourplex,84,6
2013,4,100100,Hotel or Motel,352,2
2013,4,100100,Industry,110229,23
2013,4,100100,Miscellaneous,6,8
2013,4,100100,Parks & Municipals,0,3
2013,4,100100,Restaurant,30,1
2013,4,100100,School or Church or Charity,558,14
2013,4,100100,Single Residence,1848,345
2013,4,100100,Triplex,50,7
2013,4,100200,Apartment,38,2
2013,4,100200,Business,2970,26
2013,4,100200,Duplex,644,80
2013,4,100200,Fourplex,191,5
2013,4,100200,Industry,772,8
2013,4,100200,Miscellaneous,3,5
2013,4,100200,Parks & Municipals,0,7
2013,4,100200,School or Church or Charity,1,2
2013,4,100200,Single Residence,3058,378
2013,4,100200,Triplex,97,4
2013,4,100306,Apartment,3857,16
2013,4,100306,Business,3254,66
2013,4,100306,Duplex,316,14
2013,4,100306,Fourplex,943,25
2013,4,100306,Hotel or Motel,1103,6
2013,4,100306,Miscellaneous,2,8
2013,4,100306,Parks & Municipals,0,4
2013,4,100306,Restaurant,282,4
2013,4,100306,School or Church or Charity,88,2
2013,4,100306,Single Residence,5724,635
2013,4,100307,Apartment,1171,18
2013,4,100307,Duplex,77,5
2013,4,100307,Fourplex,49,2
2013,4,100307,Parks & Municipals,0,6
2013,4,100307,School or Church or Charity,180,10
2013,4,100307,Single Residence,8278,1051
2013,4,100308,Apartment,7320,46
2013,4,100308,Business,1294,21
2013,4,100308,Duplex,293,17
2013,4,100308,Fourplex,721,19
2013,4,100308,Miscellaneous,0,1
2013,4,100308,Parks & Municipals,471,12
